,type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
3261,1.0,50.0,5,5,0,3.0,3658.4,0,0,1,1.0,1.0,5.15
3262,0.0,100.0,2,2,2,3.0,1018.0,0,0,1,2.0,0.0,0.49
3263,1.0,30.0,6,4,3,2.0,1560.2,0,0,0,1.0,1.0,3.0
3264,0.0,101.0,2,2,3,3.0,1670.0,0,0,1,1.0,0.0,1.19
3265,0.0,102.0,2,2,1,1.0,1360.0,0,0,1,2.0,1.0,0.64
3266,0.0,101.0,3,3,3,3.0,1587.0,0,0,1,1.0,2.0,0.93
3267,0.0,16.0,3,4,3,3.0,1946.0,1,0,1,2.0,1.0,1.75
3268,0.0,99.0,3,4,3,3.0,1551.0,1,1,0,0.0,2.0,1.8
3269,0.0,103.0,3,2,2,3.0,663.0,0,0,1,1.0,1.0,0.5
3270,0.0,16.0,3,4,3,3.0,1860.0,1,0,1,0.0,2.0,2.2
3271,0.0,82.0,3,3,2,3.0,1325.0,0,0,2,0.0,1.0,1.51
3272,0.0,100.0,2,2,3,3.0,1394.0,0,0,1,1.0,0.0,1.15
3273,0.0,96.0,3,3,3,3.0,1750.0,1,0,2,1.0,0.0,2.28
3274,0.0,48.0,3,3,3,3.0,1535.0,0,0,1,1.0,1.0,1.36
3275,0.0,77.0,3,3,2,3.0,1650.0,1,0,1,2.0,1.0,2.8
3276,0.0,47.0,3,4,3,3.0,1660.0,1,0,1,1.0,2.0,0.98
3277,0.0,5.0,3,3,3,0.0,1900.0,1,0,1,2.0,1.0,0.81
3278,0.0,9.0,3,3,3,3.0,2222.0,1,1,1,2.0,0.0,1.92
3279,0.0,45.0,2,2,2,3.0,657.0,0,0,1,2.0,2.0,0.65
3280,0.0,87.0,3,3,3,0.0,1787.0,1,0,0,1.0,2.0,1.9
3281,1.0,35.0,4,5,2,0.0,3238.76,1,0,0,2.0,1.0,12.5
3282,0.0,59.0,4,5,3,0.0,3356.0,1,0,2,1.0,2.0,3.6
3283,0.0,113.0,3,5,3,3.0,1790.0,1,0,1,1.0,2.0,1.13
3284,0.0,109.0,3,3,2,3.0,1442.0,0,0,1,2.0,0.0,0.68
3285,0.0,86.0,2,2,2,3.0,1084.0,0,0,1,1.0,2.0,0.79
3286,0.0,109.0,4,4,3,3.0,1734.0,0,0,1,2.0,1.0,0.75
3287,0.0,54.0,4,4,3,3.0,2398.0,0,0,0,2.0,1.0,2.5
3288,0.0,89.0,3,3,2,3.0,1938.0,1,0,0,0.0,2.0,2.25
3289,0.0,96.0,3,3,3,3.0,1881.0,1,0,2,2.0,1.0,2.21
3290,1.0,28.0,2,2,1,2.0,105.0,0,0,1,1.0,1.0,1.52
3291,0.0,96.0,2,2,2,3.0,664.0,0,1,0,1.0,2.0,0.45
3292,0.0,95.0,3,4,2,0.0,1854.0,0,1,1,2.0,2.0,1.4
3293,0.0,79.0,1,1,1,3.0,826.0,0,0,1,1.0,0.0,0.95
3294,0.0,111.0,2,2,2,3.0,744.0,0,0,1,1.0,2.0,0.48
3295,1.0,34.0,5,5,2,0.0,3378.64,0,0,0,2.0,1.0,9.9
3296,0.0,48.0,3,3,3,3.0,2191.0,0,0,1,1.0,2.0,1.71
3297,0.0,101.0,4,4,3,3.0,2500.0,1,0,0,1.0,2.0,2.05
3298,0.0,58.0,3,5,3,0.0,3200.0,1,0,0,1.0,2.0,6.25
3299,1.0,16.0,5,6,2,3.0,5401.52,1,0,1,0.0,1.0,7.0
3300,0.0,77.0,3,3,3,3.0,1829.0,0,0,1,2.0,0.0,2.78
3301,0.0,4.0,4,5,3,1.0,5249.0,1,0,1,1.0,1.0,5.25
3302,0.0,11.0,2,2,2,4.0,1403.0,0,0,1,1.0,2.0,1.5
3303,0.0,82.0,4,5,3,3.0,2200.0,1,0,1,0.0,2.0,1.8
3304,0.0,109.0,3,2,2,3.0,1556.0,0,0,1,1.0,0.0,0.75
3305,0.0,79.0,3,4,3,1.0,2016.0,1,0,0,0.0,2.0,3.32
3306,1.0,21.0,4,4,3,3.0,6350.0,1,0,0,2.0,1.0,7.46
3307,0.0,85.0,3,3,3,3.0,2150.0,0,0,1,1.0,0.0,2.75
3308,0.0,11.0,2,3,3,1.0,1538.0,1,0,1,1.0,0.0,1.8
3309,0.0,59.0,3,3,3,0.0,1604.25,0,0,0,2.0,2.0,2.1
3310,0.0,59.0,4,4,3,0.0,2200.0,1,0,0,2.0,2.0,3.0
3311,0.0,11.0,3,2,3,3.0,1303.0,0,1,0,1.0,0.0,1.3
3312,0.0,103.0,2,2,1,1.0,694.0,0,0,1,1.0,1.0,0.45
3313,0.0,15.0,3,3,3,3.0,1460.0,0,0,1,1.0,0.0,2.45
3314,0.0,109.0,4,3,2,3.0,1719.0,0,0,1,1.0,2.0,0.8
3315,1.0,35.0,5,6,3,2.0,4519.2,1,1,0,2.0,1.0,17.0
3316,0.0,100.0,3,3,3,3.0,1652.0,0,0,1,2.0,0.0,0.9
3317,0.0,73.0,2,2,2,4.0,1333.0,0,0,1,1.0,1.0,1.5
3318,0.0,109.0,3,2,2,3.0,1131.0,0,0,1,2.0,1.0,0.51
3319,0.0,9.0,2,2,3,3.0,1368.0,0,0,1,1.0,0.0,1.42
3320,1.0,37.0,6,5,3,1.0,3238.76,1,1,1,0.0,1.0,9.54
3321,1.0,16.0,5,5,3,3.0,6230.04,1,0,1,2.0,1.0,7.0
3322,0.0,82.0,4,4,2,3.0,1743.0,0,1,1,0.0,2.0,1.9
3323,0.0,5.0,4,5,3,1.0,2135.0,1,0,1,1.0,2.0,1.5
3324,0.0,10.0,2,2,3,0.0,1288.0,0,0,1,1.0,1.0,1.2
3325,0.0,81.0,2,2,3,1.0,1244.0,0,0,1,2.0,0.0,1.1
3326,0.0,87.0,4,4,3,3.0,2509.0,1,0,1,1.0,0.0,3.9
3327,1.0,61.0,4,4,3,0.0,3238.76,1,0,1,1.0,1.0,9.8
3328,1.0,78.0,5,5,3,1.0,3238.76,1,1,0,2.0,1.0,12.0
3329,0.0,14.0,2,2,1,3.0,544.0,0,0,1,2.0,2.0,0.3
3330,0.0,103.0,3,3,3,3.0,1674.0,0,0,0,1.0,2.0,1.4
3331,0.0,9.0,3,4,3,3.0,1400.0,1,0,0,0.0,2.0,1.35
3332,0.0,22.0,3,3,3,3.0,1890.0,0,0,1,0.0,1.0,2.45
3333,0.0,30.0,3,3,3,0.0,1611.0,0,0,1,2.0,2.0,1.36
3334,0.0,87.0,4,5,3,3.0,2800.0,1,0,0,0.0,2.0,4.0
3335,0.0,101.0,3,4,3,1.0,2179.0,0,1,1,2.0,2.0,1.78
3336,0.0,31.0,2,2,2,3.0,1200.0,0,0,2,2.0,2.0,2.4
3337,0.0,87.0,3,4,3,3.0,2140.0,1,0,0,0.0,0.0,3.21
3338,0.0,43.0,3,3,3,2.0,1619.0,0,0,1,2.0,1.0,1.79
3339,1.0,83.0,4,5,0,2.0,330.0,0,0,1,1.0,1.0,1.35
3340,0.0,61.0,3,3,3,0.0,1830.0,0,0,0,0.0,0.0,1.82
3341,0.0,69.0,2,2,2,3.0,1244.0,0,0,1,1.0,2.0,2.2
3342,0.0,96.0,3,4,3,3.0,1903.0,1,0,2,0.0,0.0,2.4
3343,0.0,3.0,3,3,3,1.0,1529.0,0,0,1,1.0,1.0,1.6
3344,0.0,90.0,3,3,3,3.0,1597.0,0,0,0,2.0,2.0,1.05
3345,0.0,82.0,3,3,1,3.0,1392.0,0,0,1,2.0,0.0,1.36
3346,0.0,103.0,2,2,2,3.0,1452.0,0,0,1,2.0,2.0,0.95
3347,0.0,101.0,3,4,3,3.0,2227.0,1,0,1,0.0,2.0,1.58
3348,0.0,99.0,4,4,3,3.0,2000.0,1,0,1,2.0,2.0,1.42
3349,0.0,99.0,3,3,3,3.0,1537.0,0,1,1,2.0,2.0,1.08
3350,1.0,16.0,4,4,3,1.0,5401.52,1,0,0,1.0,1.0,5.65
3351,0.0,15.0,3,5,2,1.0,2343.0,1,0,1,2.0,0.0,3.95
3352,0.0,10.0,2,2,2,3.0,698.0,0,0,1,1.0,2.0,0.5
3353,1.0,37.0,3,2,1,3.0,1800.0,0,0,1,1.0,1.0,1.45
3354,1.0,8.0,4,3,2,0.0,1284.0,0,0,1,1.0,1.0,1.85
3355,0.0,79.0,3,3,3,3.0,2047.0,0,0,0,1.0,1.0,2.9
3356,0.0,101.0,3,4,3,3.0,1925.0,0,0,1,1.0,2.0,1.83
3357,0.0,93.0,2,2,3,3.0,1252.0,0,0,1,0.0,2.0,1.18
3358,0.0,107.0,2,2,3,3.0,1444.0,0,0,1,2.0,2.0,0.75
3359,0.0,21.0,3,3,2,3.0,2600.0,0,0,0,1.0,1.0,3.0
3360,0.0,80.0,3,3,2,4.0,1563.0,0,0,1,2.0,2.0,2.08
3361,1.0,34.0,4,4,3,0.0,1796.92,1,1,1,2.0,1.0,6.5
3362,0.0,93.0,3,4,3,1.0,1659.0,1,0,1,1.0,2.0,1.95
3363,0.0,82.0,4,4,1,3.0,1783.0,0,0,1,2.0,0.0,1.72
3364,0.0,84.0,3,2,2,3.0,1350.0,0,0,1,1.0,2.0,1.1
3365,0.0,10.0,3,3,3,4.0,1741.0,0,0,1,2.0,2.0,1.5
3366,0.0,109.0,3,3,1,1.0,711.0,0,0,2,2.0,0.0,0.5
3367,0.0,77.0,3,3,3,3.0,1833.0,1,0,0,2.0,1.0,2.0
3368,1.0,61.0,4,4,3,2.0,2162.76,1,0,1,2.0,1.0,6.8
3369,0.0,11.0,4,4,3,3.0,2851.0,1,0,1,2.0,0.0,2.6
3370,0.0,10.0,4,4,3,3.0,2602.0,1,1,1,1.0,0.0,2.45
3371,0.0,101.0,3,4,3,3.0,2026.0,0,0,1,0.0,2.0,1.84
3372,0.0,16.0,3,3,3,1.0,1466.0,0,0,1,1.0,2.0,1.75
3373,0.0,10.0,2,2,3,3.0,1250.0,0,0,0,2.0,2.0,1.15
3374,0.0,72.0,4,5,3,0.0,2791.0,1,0,0,2.0,0.0,3.8
3375,0.0,9.0,2,2,2,3.0,828.0,0,0,1,2.0,0.0,0.97
3376,1.0,34.0,9,9,3,3.0,1936.8,0,1,0,2.0,2.0,7.6
3377,0.0,38.0,2,2,3,2.0,1307.0,0,0,1,2.0,1.0,1.2
3378,0.0,73.0,2,2,2,1.0,1333.0,0,0,1,2.0,1.0,1.47
3379,1.0,116.0,2,1,2,0.0,900.0,0,0,1,1.0,1.0,0.5
3380,0.0,82.0,4,4,2,3.0,1819.0,0,0,1,2.0,1.0,2.0
3381,1.0,78.0,4,4,3,3.0,5200.0,1,1,0,2.0,1.0,9.0
3382,0.0,47.0,3,3,3,4.0,1629.0,0,0,1,2.0,1.0,1.0
3383,0.0,115.0,1,1,0,3.0,484.0,0,0,1,1.0,1.0,0.21
3384,0.0,101.0,2,2,3,3.0,1485.0,0,0,1,1.0,2.0,1.12
3385,0.0,115.0,2,2,2,1.0,521.0,0,0,1,1.0,2.0,0.27
3386,0.0,74.0,4,6,3,3.0,3867.0,1,0,0,0.0,2.0,9.2
3387,0.0,75.0,4,4,0,1.0,3950.0,0,0,1,2.0,2.0,7.8
3388,0.0,79.0,4,5,3,0.0,2385.0,1,0,0,0.0,0.0,3.32
3389,0.0,102.0,2,2,1,3.0,668.0,0,0,1,1.0,1.0,0.5
3390,0.0,96.0,3,4,3,1.0,2407.0,1,0,0,0.0,2.0,2.4
3391,0.0,30.0,1,1,1,0.0,665.0,0,0,0,2.0,2.0,0.6
3392,0.0,5.0,3,3,3,0.0,1526.0,0,0,1,1.0,1.0,0.68
3393,1.0,16.0,5,6,3,3.0,4497.68,1,1,1,2.0,1.0,12.5
3394,1.0,8.0,6,7,0,0.0,4500.0,0,0,1,1.0,2.0,4.75
3395,0.0,72.0,3,4,3,0.0,2037.0,1,0,0,0.0,2.0,2.65
3396,0.0,43.0,2,2,3,4.0,1279.0,0,0,1,1.0,1.0,1.65
3397,0.0,80.0,3,3,2,1.0,1551.0,0,1,0,0.0,1.0,1.8
3398,0.0,43.0,3,3,0,1.0,1996.0,0,0,1,2.0,1.0,1.75
3399,0.0,15.0,3,3,3,3.0,1500.0,1,0,1,0.0,1.0,1.25
3400,0.0,82.0,3,3,1,3.0,1419.0,0,0,0,2.0,0.0,1.29
3401,0.0,99.0,2,2,2,3.0,850.0,0,0,0,0.0,1.0,0.78
3402,1.0,49.0,9,9,3,3.0,4800.0,0,1,0,0.0,1.0,4.0
3403,1.0,23.0,8,8,3,3.0,4800.0,1,0,2,2.0,1.0,3.5
3404,0.0,87.0,4,4,3,0.0,2600.0,1,0,0,0.0,2.0,3.2
3405,0.0,85.0,3,3,3,3.0,1339.0,0,0,1,2.0,1.0,0.97
3406,0.0,16.0,4,1,0,1.0,3008.0,0,0,1,1.0,1.0,1.6
3407,0.0,11.0,2,2,3,3.0,1269.0,0,0,1,2.0,2.0,0.85
3408,0.0,115.0,2,2,1,3.0,509.0,0,0,0,1.0,2.0,0.27
3409,1.0,25.0,5,5,0,0.0,2500.0,0,0,1,1.0,2.0,6.5
3410,0.0,101.0,2,2,2,3.0,1075.0,0,0,1,1.0,2.0,0.69
3411,0.0,34.0,4,4,3,2.0,2744.0,1,0,1,1.0,1.0,3.4
3412,0.0,4.0,4,4,3,1.0,4842.0,1,0,0,1.0,0.0,7.5
3413,1.0,43.0,5,5,3,1.0,4766.68,1,1,0,2.0,1.0,8.5
3414,1.0,61.0,5,7,3,3.0,5850.0,1,0,0,0.0,1.0,12.25
3415,0.0,93.0,2,2,3,3.0,1494.0,0,0,1,2.0,2.0,1.45
3416,0.0,67.0,3,3,3,2.0,1900.0,1,0,1,0.0,2.0,1.45
3417,0.0,102.0,3,3,3,3.0,1715.0,1,0,0,1.0,0.0,1.3
3418,0.0,9.0,2,2,2,3.0,1230.0,0,0,1,2.0,2.0,1.35
3419,1.0,61.0,3,3,2,0.0,2162.76,1,0,0,2.0,1.0,7.5
3420,0.0,48.0,3,3,3,3.0,1561.0,0,0,1,2.0,2.0,1.1
3421,0.0,37.0,3,5,3,2.0,2590.0,0,0,1,1.0,2.0,3.0
3422,0.0,111.0,3,3,2,3.0,1800.0,0,0,1,1.0,2.0,0.72
3423,0.0,73.0,3,3,2,4.0,1630.0,0,0,1,1.0,1.0,2.57
3424,0.0,99.0,3,3,3,3.0,1500.0,1,0,0,0.0,2.0,1.76
3425,0.0,92.0,2,2,2,0.0,1224.0,0,0,1,1.0,2.0,0.7
3426,0.0,43.0,3,2,3,4.0,118.0,0,0,1,2.0,0.0,1.45
3427,1.0,87.0,4,5,3,3.0,7000.0,0,0,0,1.0,1.0,8.6
3428,0.0,93.0,3,4,3,3.0,2031.0,1,0,1,2.0,2.0,2.03
3429,1.0,35.0,4,4,3,2.0,4519.2,0,0,1,1.0,2.0,5.8
3430,0.0,99.0,5,7,3,3.0,3200.0,1,0,0,0.0,0.0,3.15
3431,0.0,31.0,3,3,3,3.0,1860.0,0,0,0,2.0,2.0,2.55
3432,0.0,77.0,3,3,3,3.0,2267.0,1,0,1,1.0,0.0,2.86
3433,0.0,96.0,2,2,2,3.0,667.0,0,0,1,1.0,2.0,0.39
3434,1.0,58.0,3,6,2,0.0,2593.16,1,0,0,2.0,1.0,5.5
3435,0.0,15.0,3,2,3,3.0,1550.0,1,0,0,0.0,0.0,1.2
3436,0.0,115.0,2,2,3,3.0,1095.0,0,0,1,2.0,2.0,0.67
3437,1.0,43.0,2,2,3,3.0,1400.0,0,0,0,2.0,1.0,1.15
3438,0.0,115.0,3,2,0,3.0,1120.0,0,0,1,2.0,1.0,0.9
3439,0.0,43.0,3,2,3,1.0,113.0,0,0,1,2.0,0.0,1.4
3440,0.0,115.0,2,2,2,1.0,658.0,0,0,1,1.0,0.0,0.35
3441,0.0,78.0,3,3,2,3.0,1950.0,1,0,1,2.0,0.0,3.0
3442,0.0,77.0,4,4,3,3.0,2194.0,1,0,2,0.0,1.0,2.79
3443,0.0,115.0,2,2,3,3.0,1131.0,0,0,1,0.0,0.0,0.72
3444,0.0,115.0,2,2,3,1.0,913.0,0,0,1,2.0,1.0,0.56
3445,0.0,22.0,3,4,3,3.0,2217.0,1,0,0,1.0,2.0,2.7
3446,0.0,101.0,4,5,3,3.0,2017.0,1,0,1,1.0,2.0,1.73
3447,1.0,87.0,5,6,3,3.0,6300.0,1,1,0,2.0,2.0,8.5
3448,0.0,101.0,2,2,3,3.0,1491.0,0,1,1,2.0,2.0,1.3
3449,0.0,21.0,3,5,2,3.0,2800.0,1,0,1,2.0,1.0,3.65
3450,0.0,91.0,3,3,3,3.0,1900.0,1,0,1,2.0,0.0,1.75
3451,0.0,14.0,3,3,3,3.0,1690.0,0,0,0,0.0,1.0,1.29
3452,0.0,91.0,4,3,3,3.0,1765.0,1,0,1,2.0,2.0,1.64
3453,0.0,81.0,2,2,2,1.0,1200.0,0,0,1,1.0,0.0,0.93
3454,0.0,3.0,3,3,2,4.0,1303.0,0,0,1,1.0,1.0,1.3
3455,0.0,101.0,2,2,3,3.0,1380.0,0,1,1,0.0,0.0,1.15
3456,0.0,84.0,3,3,3,1.0,1527.0,1,0,1,1.0,2.0,1.63
3457,0.0,85.0,3,3,3,3.0,1723.0,0,0,0,0.0,0.0,2.5
3458,0.0,100.0,3,3,3,3.0,1650.0,0,0,0,0.0,2.0,1.24
3459,0.0,82.0,4,4,2,3.0,1819.0,0,0,0,0.0,2.0,1.78
3460,0.0,105.0,3,3,2,1.0,1581.0,0,0,1,2.0,1.0,1.14
3461,0.0,102.0,2,2,3,3.0,1339.0,0,0,1,1.0,0.0,1.23
3462,0.0,59.0,3,3,1,0.0,1471.12,0,1,1,0.0,2.0,1.85
3463,0.0,22.0,3,4,3,3.0,1930.0,1,0,1,0.0,1.0,2.35
3464,0.0,48.0,3,3,3,3.0,1675.0,0,0,1,0.0,2.0,0.98
3465,0.0,9.0,2,2,2,3.0,828.0,0,0,1,2.0,2.0,0.96
3466,0.0,108.0,2,2,2,3.0,1186.0,0,0,2,2.0,0.0,0.9
3467,0.0,107.0,3,3,2,3.0,1650.0,0,0,1,1.0,0.0,1.26
3468,0.0,20.0,4,5,3,3.0,2650.0,1,0,0,0.0,0.0,3.7
3469,0.0,93.0,2,2,0,4.0,1295.0,0,0,1,1.0,2.0,0.71
3470,0.0,10.0,3,3,3,3.0,1560.0,0,0,1,2.0,0.0,1.34
3471,1.0,24.0,4,5,2,2.0,4949.599999999999,0,0,1,1.0,1.0,4.5
3472,0.0,101.0,3,4,2,3.0,1900.0,1,0,0,0.0,2.0,1.25
3473,0.0,82.0,3,3,2,3.0,1578.0,0,0,0,2.0,1.0,1.65
3474,1.0,68.0,4,4,2,2.0,1732.36,1,1,1,2.0,1.0,3.6
3475,0.0,100.0,3,3,3,1.0,1561.0,0,0,1,1.0,2.0,0.79
3476,0.0,15.0,2,3,3,3.0,1283.0,0,0,1,2.0,2.0,1.02
3477,0.0,105.0,2,2,2,1.0,998.0,0,0,1,2.0,1.0,0.9
3478,0.0,115.0,2,2,2,3.0,640.0,0,0,1,1.0,2.0,0.26
3479,0.0,20.0,4,5,3,3.0,2670.0,1,0,1,2.0,2.0,3.45
3480,0.0,109.0,3,3,0,3.0,1423.0,0,0,1,2.0,1.0,0.85
3481,0.0,85.0,4,3,3,3.0,2111.0,0,0,0,1.0,1.0,1.7
3482,0.0,13.0,3,4,3,4.0,1593.0,1,0,1,2.0,0.0,1.4
3483,0.0,47.0,3,3,3,3.0,1581.0,0,0,1,1.0,1.0,1.27
3484,0.0,82.0,4,4,2,3.0,1389.0,0,0,1,0.0,1.0,1.92
3485,1.0,83.0,10,5,3,2.0,300.0,1,0,1,1.0,1.0,2.4
3486,0.0,85.0,2,2,3,1.0,1312.0,0,0,1,2.0,2.0,1.1
3487,0.0,102.0,4,4,3,3.0,2132.0,1,0,1,2.0,0.0,1.4
3488,0.0,111.0,2,2,2,3.0,1300.0,0,0,1,2.0,2.0,0.43
3489,0.0,114.0,3,3,2,2.0,1438.0,0,0,0,1.0,1.0,0.88
3490,0.0,109.0,4,3,2,3.0,2167.0,0,0,1,1.0,1.0,1.0
3491,0.0,47.0,3,3,3,1.0,1697.0,0,0,1,2.0,1.0,0.95
3492,0.0,34.0,5,5,3,2.0,5778.0,1,0,2,1.0,1.0,8.0
3493,0.0,11.0,3,4,3,3.0,2000.0,1,0,0,2.0,2.0,1.05
3494,1.0,37.0,5,6,3,0.0,5000.0,0,0,1,1.0,2.0,8.95
3495,0.0,96.0,4,4,3,3.0,6268.0,1,0,0,2.0,0.0,4.7
3496,0.0,10.0,3,4,3,4.0,2012.0,1,0,1,2.0,0.0,1.25
3497,0.0,16.0,3,3,3,3.0,1550.0,0,0,0,1.0,2.0,1.75
